CUST_NO,AGE,CHILDREN_CNT,CUST_START_DT,EDU_CODE,GENDER_CODE,INCOME_RANGE_CODE,WORK_MTHS,CreditCard_b,ForEx_b,Trust_b,Loan_b,cc_BuyFreq,fx_BuyFreq,ln_BuyFreq,wm_BuyFreq
VYX343QGRDSIT3JK,2.0,0.0,6202.0,3.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,7.0,0.0,0.0
NKPMUNS8KA8O7BFQ,1.0,0.0,7128.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
NUZOSL8MQKB7QIBK,2.0,0.0,5959.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SGHK3E01TZJLUBBK,2.0,0.0,8919.0,3.0,0.0,2.0,1.0,10.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
CJD1SUXESXFGWGFM,2.0,0.0,6880.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XTNUMG5H5BLD-2RE,2.0,0.0,7568.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VW5FXABDSZS9TS6M,3.0,0.0,3960.0,4.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VF7UQDOXJFT4FBG4,3.0,0.0,3199.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
V7RRZPFVYNVYHNLO,3.0,0.0,7911.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K5DJPFZUU5RSPLSW,3.0,2.0,4971.0,5.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,13.0,0.0,0.0
4OWAALN3JSSXYJXA,3.0,0.0,4244.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-LS17Y5ODZRX8XEY,3.0,0.0,7517.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WO2QUC5HSWGUZAA4,3.0,0.0,5108.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5BHMQ7LRWJEKUQQ4,3.0,0.0,5601.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ2L1SR9EED-MYB4,3.0,0.0,5216.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THNVXVB0J9G3IKRE,3.0,0.0,6362.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
XBLE966XDPTD_XA0,3.0,1.0,2073.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIXUMUU5IG5CMRNC,3.0,0.0,2310.0,4.0,1.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
JWZNW66JBMBPDGJ0,3.0,0.0,5424.0,6.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57V_JIXY0MHSDQTW,3.0,0.0,4289.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BI2MKOTZKHQHYX2G,3.0,0.0,5153.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMWWA_KRF4LA-JR8,3.0,0.0,5433.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWEQQTOE7MCYK0OA,3.0,0.0,4695.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O0LTQXQJUSV1RCT4,3.0,0.0,2518.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0
5SE7DEYPZIU2EGRE,3.0,0.0,7240.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FPRCFNXITVQ8NDGU,3.0,0.0,3204.0,3.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O78DVYITREAGPM4C,3.0,0.0,2827.0,3.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
U23ZUWV80FRIICKW,3.0,0.0,2777.0,5.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-OTN0ITGEELSZ2ZS,3.0,0.0,8436.0,2.0,0.0,2.0,1.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
F6QHKADHKM8RVK6W,3.0,0.0,6784.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
U5EUL_EEGZYY2T4S,4.0,0.0,2935.0,3.0,0.0,1.0,1.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
LNH4VFMXF_4P_B3S,3.0,0.0,2941.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
KY6CEMYYU4WB7XV8,3.0,0.0,3340.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KVGQ3ASJT9ZJIV-S,3.0,0.0,4528.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
ZFSD509IF4D05QFU,3.0,0.0,4062.0,5.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHQLN1VDSHOXKWW0,3.0,0.0,1946.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0
BOYFKPGXQ3ELOVYC,3.0,0.0,5161.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFD_UHCHPJM8BX3W,3.0,0.0,4023.0,3.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOIMDC3FCU4KW-20,3.0,0.0,7460.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
JJMPQYTAWZDEZTCA,3.0,2.0,6146.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
HJE1AL7COAOXWTXI,3.0,0.0,8608.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J2TJOGPVKVGQTK7U,2.0,0.0,8072.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
V_F7ZRRVXEJVPBWU,2.0,0.0,8290.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CSMDKNPI0EFB-JCG,2.0,0.0,7555.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCQDVASMLAAL3K64,2.0,0.0,6327.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
J31JE8ETCH6KKMBM,2.0,0.0,9218.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VH3EVOPHBSJVPZDY,2.0,0.0,5504.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WEI0GLSAXSOW0CXW,2.0,0.0,7976.0,4.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0EICJSOHS4AGRPG8,2.0,0.0,5537.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RH_MYWBV0JA262BI,1.0,0.0,8034.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UVWWHQTGWRUMETGC,2.0,0.0,8626.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X-AYVEJGBJBYT34M,2.0,0.0,7611.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ALIG41VY_V6CRJTY,1.0,0.0,7111.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GP-CS-JW6YYMCZRQ,2.0,0.0,8771.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
LINJXBNSMB23UKQY,1.0,0.0,8094.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TF31SOOQQ4ESAHMC,2.0,0.0,8497.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
OGUQ9K6YWCS57GUQ,2.0,0.0,6866.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JAAI3USJLOK8V5OQ,2.0,0.0,9038.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTGT6RFN6O6EXSJ8,1.0,0.0,8927.0,5.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-D6XZORU2OV2OUCY,1.0,0.0,7345.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
PBMHKCRSGHRQASRS,2.0,0.0,4884.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
MWUBXZTCOC34EEXK,1.0,0.0,7118.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR1S8ZHDNHUBDFXM,2.0,0.0,9526.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
JK1PRZC8KCWCKFBU,2.0,0.0,9361.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EVP2DF3GR8FSFGHO,2.0,0.0,8399.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IX_NMHJZMT0ZDD9E,2.0,0.0,8554.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0HABOD54KBGX5SWE,2.0,0.0,7509.0,3.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
QI2RGALIYQXPPUO4,1.0,0.0,9515.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TAXYK201-YUYKAQU,2.0,0.0,9240.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0
9VDKWA1EZ5127G1A,1.0,0.0,8541.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMZE8WI7SFBXFBWM,1.0,0.0,9131.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXXP4IO9Z9EILYQK,1.0,0.0,6992.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0M8M-WSFF5WQWUE,1.0,0.0,8843.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
5RDPROSKZJMQWKRE,1.0,0.0,8118.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
KP4ZYJBTM5WYVXQG,1.0,0.0,5629.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRBOJ-TSKUOOIPI,1.0,0.0,8094.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XAUQ2PPONJFDIPCS,1.0,0.0,7100.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
V7ZNVNYQLMQ8LJPE,1.0,0.0,8961.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QRMLP4FLRE9CHNRA,3.0,0.0,2264.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEJ0BY881GEP1DMO,2.0,0.0,6893.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONGCTXYC5TVXSOK0,2.0,0.0,7204.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,13.0,1.0,2.0,0.0,0.0
DCVMT-ZTLLIWP458,2.0,0.0,6887.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
UDQHVPXBSV3JSPA8,1.0,0.0,8771.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RKKWMEMA0YCPZTKG,1.0,0.0,9549.0,4.0,0.0,1.0,1.0,10.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
4RJKHZ9N8ZKIE9AW,2.0,0.0,9500.0,2.0,1.0,2.0,1.0,10.0,13.0,0.0,1.0,1.0,8.0,0.0,0.0
TYQ-1MHG4O4SRHOC,2.0,0.0,4649.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKRVC7WI_6YLB8RY,2.0,0.0,5775.0,3.0,1.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0
DPPBX4YSN1Z1HEKA,2.0,0.0,6999.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9KCKTWOCR_RMNI6I,1.0,0.0,9234.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
K_N9GI6XFO9EMCPG,2.0,0.0,5368.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEG7GYIGBI2VXT2E,2.0,0.0,7841.0,2.0,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0
D2AUHISTP3VDS0CA,2.0,0.0,7946.0,3.0,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFW4J2BO_VYRWSQQ,2.0,0.0,4390.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4VS-FL2U8A4DRZMC,2.0,0.0,5899.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
_3LDTKTMHOLRROOQ,2.0,0.0,7994.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSWG1VBZEVS3VXZY,2.0,0.0,3834.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
_DKA2L_H_XY7TAQK,2.0,0.0,2232.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXH0G008BDDOQIW,2.0,0.0,8983.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OYGOKLDRJUROUHLK,2.0,0.0,7684.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
FXXP08JU8LDDEBPC,2.0,0.0,5105.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
S6NX8_BYUUD-EIHW,2.0,0.0,4963.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RLYEITVY2X1RDSO0,2.0,0.0,4781.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
205H1D158ZV44JAW,3.0,0.0,6365.0,3.0,0.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0
WPQLRSEOITPVUGY4,2.0,0.0,6334.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2VQ-0Q3R7DL6KFB4,2.0,0.0,7048.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
KEFBODKGNN6F-9CC,3.0,0.0,3737.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IO7QAPOK1YBPE7MA,2.0,0.0,4555.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
VAKG_VZSVARLHNRW,2.0,0.0,5879.0,6.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0
0IUPMAMOJCFJZFPY,2.0,0.0,9128.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
A2WYETJZXC0FFA9I,2.0,0.0,5997.0,4.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDWXDGX-Q5WVGYYM,2.0,0.0,9121.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCCKGGJEVFXLHSG0,2.0,0.0,5034.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
_MQJA5JPUH2EJR9S,2.0,0.0,9549.0,3.0,0.0,1.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-ZWHPVEEJGXYCF3I,2.0,0.0,5560.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0
DTNTBS5AINERSC-E,2.0,0.0,6896.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIYSTTAXIWNDSR-M,2.0,0.0,6993.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0
5V0ETC6ZQR3MPDS4,2.0,0.0,4895.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
HFWO_C2TOMRETOJO,2.0,0.0,4207.0,4.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L-CNQN9VXKQ9FH30,2.0,0.0,6617.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
DQ0WLXPBOZY41OKM,2.0,0.0,8553.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ZHEGJDEPCLPZMNVG,2.0,0.0,8912.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUOSDMQTVLIGDGBM,2.0,0.0,9242.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CI6OBO6JQOTBJZTQ,2.0,0.0,4894.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S9PZFWLWF69YU8SM,2.0,0.0,9241.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MMOMIBBD6V6GHEW8,2.0,0.0,5675.0,3.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
8LTDU8H29GLLCI5E,2.0,0.0,8905.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVUV7RRMU1YPNQFK,2.0,0.0,9507.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
JW3H_2IY8ATVQWH4,2.0,0.0,8023.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6-7T6MBFMQMJAXIS,3.0,0.0,8729.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELFA60O4HDX-AHI,2.0,0.0,6118.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFCCPZ_TMAEBIXRK,2.0,0.0,5626.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2MXJMFNHN5JKXQ9K,2.0,0.0,7056.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOVP-XLFYDHEZC6O,2.0,0.0,8245.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBXDRYKYSXXK7NOQ,2.0,0.0,7651.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
HP-XV8GFNJYYVJ-0,2.0,0.0,6469.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG_VQSWS5W7IGU,1.0,0.0,9358.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA-WK98UZLSOZIZA,3.0,0.0,9036.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
W16F2POHAJGWGKRM,3.0,0.0,7241.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4A7Z5I63PSZVQNTU,3.0,0.0,5913.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMR1L8DS_FBUX894,3.0,0.0,6978.0,3.0,1.0,1.0,1.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
TDAZV8_V1R2GX--A,3.0,0.0,7975.0,3.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JIDN-NXGG4D6OWHW,3.0,0.0,7229.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXR16JGPLMVZYXJC,3.0,0.0,9403.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0
WIPAEKHGQTQOPOXI,3.0,0.0,8029.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
UMHI2NJAOHQDFTGU,3.0,0.0,7247.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_8W3DBPWAVS6JY,3.0,0.0,6166.0,4.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4UEKC26SIT6TIVJM,3.0,0.0,3621.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJKMN5BSV37VUNXS,3.0,0.0,4508.0,3.0,1.0,1.0,1.0,0.0,216.0,0.0,0.0,0.0,24.0,0.0,0.0
H40I67NBLDCQD3BQ,3.0,0.0,5948.0,4.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6JGTKA5HOJFH6AXQ,3.0,0.0,9526.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBEJJTCKY9KQ5V7U,3.0,0.0,4695.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGR_CIF1Z8HLARLY,3.0,0.0,7285.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPAMJHJ66SJE1UPG,3.0,0.0,6062.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S9UDH9EIFPS55UYY,3.0,0.0,3837.0,3.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-QNLWX7IXMXZZPA,3.0,0.0,4646.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GC20LQ3ZQYGUYNVO,3.0,0.0,6582.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWVUHYK_4YTGD9M8,3.0,0.0,6170.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
YVUZ1XVOFUG0X3VW,3.0,0.0,3912.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUDXBNXCWGO4T_Y4,3.0,0.0,5259.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL31BNDHXO_GV1E0,3.0,0.0,8099.0,3.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OINGDATUDHAMIV8E,3.0,0.0,3360.0,3.0,0.0,1.0,1.0,0.0,720.0,0.0,0.0,0.0,7.0,0.0,0.0
NRVDUIGA_0L7YOU4,3.0,0.0,6378.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3Q839KFJ54KMAOKM,3.0,0.0,3737.0,4.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4YLRKX-WKJNH-IZG,3.0,0.0,4020.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRP-C1N9AYTB9G9Q,3.0,0.0,3913.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
XYA5R7AWBOWW3H0G,3.0,0.0,4408.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QJCJGCKRQZMQFMVU,3.0,0.0,7240.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z0FFCS1Y25AVHRJI,2.0,0.0,3737.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSTSK2KLOR6ZCXDK,3.0,0.0,3242.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z7NO8SA0OS8O9GA8,2.0,0.0,3711.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JXCMV8XODCJEVROC,3.0,0.0,7327.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z8R_S064ZZFESXFQ,3.0,0.0,4051.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
O1CYPGMXWXXK3EM0,3.0,0.0,2446.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_LFKL3JNLTSZ3HNY,3.0,0.0,3737.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
BFZDHE4PXIC_49GO,3.0,0.0,7749.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGVTUZAX9AFM0JSO,1.0,0.0,8665.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PFHUHO4G_PWMDAXQ,2.0,0.0,8982.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0
D1JAYFDJK_PMR0LQ,2.0,0.0,8435.0,6.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
